text,label
@Sasikumar Sasi unma athan ,Hope_speech
Rocket hub pathi pesuga bro ,Hope_speech
8. 00 Pm kku video post pannunga brother.... nVaccine find out pannitta kandippa business pannuvaanga .... ,Hope_speech
Sivakasi news ah pathi pesugka bro plz. Nigka pesuna yallarukum kandipa therium. 8 vayasu kolathaiya rape panni kola pannitagka ,Non_hope_speech
Bro neenga epo video potalum parpen! so neenga video potamattum pothum ,Hope_speech
Bro Google la poii save from.net search pannnunga unga you tube video va link copy panni antha website la paste pannunga ,Non_hope_speech
China ku next aapu.. ,Non_hope_speech
dish like chinakaran ,Non_hope_speech
Normal haa 6-7 ,Hope_speech
Hi madan hw r u.... daily we are watching ur news ,Non_hope_speech
First n95 mask ah vanganum thinking face ,Hope_speech
Epo than back to normal life nu news keka poromo but serikarama nadakum karthuirupam.... ,Hope_speech
MG SQUAD MEMEBER ,not-Tamil
Vidmate ku allternative app sollunga bro ,Hope_speech
Subscribe panna solreenga?????nInniki malai varapogudhu ,Hope_speech
இதெல்லாம் ஊடகமாம் ஊடகம் ,Non_hope_speech
வைரஸ் கொல்றதுக்கு மருந்து கண்டுபிடிக்கல.ஆனா நம்ம உடம்புல நோய் எதிர்ப்புச சக்தியை அதிகரிக்கிறதுக்கு மருந்து இருக்கு ,Hope_speech
Bro enaku therinji phone use Panama irukalam ,Non_hope_speech
Vara vara un intro music keattalei kaduppaguthu... But i lv u ,Hope_speech
INDIAN S - SOFTWARE ENG .. ALL WORK IN USA - EXP SUNDER PICHI ALSO ,Non_hope_speech
happy birthday dad ,Hope_speech
Mg Squad like here ,Hope_speech
Bro title thappa eruku bro.. Change panidungaa ,Hope_speech
Unga video 8'o clock podumganUnga speech yanga ammanKu romba pudhiko ,Hope_speech
Pambu modhalainu kandatha thingaradhu. Aprom kareena virus corona virus nu kandatha parapuranga ,Non_hope_speech
At 6.00 pm ,Hope_speech
Yen bro ipolam subscribe panna solringha.. neengha normal ah solla matinghale.. ,Hope_speech
Sarp at 8.00 pm bro ,Hope_speech
Naa 1yr ku munnadi en frnd ta intha topic la sonna matter ah apdiye neenga solringa bro appo mg dupe ah naanu ,Hope_speech
Sariyana padhivu..nIntha unmaya sonna valikkum.. ,Hope_speech
Etho etho sapdringa konjam vesham saptu sethuruinga da Chinesegala ,Non_hope_speech
Corona made in china ,Non_hope_speech
Manushangalada ivanuga Chinese thuuuuu ,Non_hope_speech
vekkame illama ivalo china products pinnadi vachuruka ,Non_hope_speech
Bro pubg ku better a Free Fire irruku bro ,Hope_speech
గౌరి గారు నమస్కారం జగన్మోహన్ రెడ్డి గారి గురించి మరొక మంచి వీడియో మీరు చెయ్యాలని మనవి కరోనా టైం లో ఆయన చేసిన సేవలు చాలా అద్భుతంగా ఉన్నాయి వాటి గురించి మీరు ఒక్కసారి రీఛార్జ్ చేసి ఒక మంచి వీడియో పెట్టాలి అని నా ఆశ ఒక మంచి ఒక మంచి ముఖ్యమంత్రి ప్రపంచానికి తెలియజేయడానికి మీలాంటి వారు ఎంతో సాయపడగలరు ,not-Tamil
Bro Helo ikku vara app irukka ,Hope_speech
@Ajay Rahul avanukku kasu kodupoya ,Hope_speech
Avunga kitta oru special ship irruku. Athu enna pannuna Kadal adila irruka oru side dig panni pakathula podum. Apdi pannuna watel level a irrundhu soil adigama agi oru island form agum athu than artificial island. Fact ennana world laiyae adhigamana artificial ooruvakura rachasha kapal china kitta than adhigama irruku. ,Hope_speech
4 minutes ago ,not-Tamil
Mr puzhuthi ippa nee use pandra mob thookki potta adhu namakku dhaandaa nashtam adhaala china ku no loss ,Non_hope_speech
Bro maathi soldringa ,Non_hope_speech
Bro current billa athigama vanthurukku ellarukkum athu pathina detial video podunga..... pls... ,Non_hope_speech
Bro pubg vanthu Singapore app .... Remove China apps la pubg kaatalaye ,Non_hope_speech
shushing face Mr. MG squad..... ,not-Tamil
@Radhakrishna M Gfreefire velayadrathuku ludo velaiyyadalamrolling on the floor laughing rolling on the floor laughing ,Hope_speech
Bro nobia red magic 5g intha mobile vanga poren athu. Enga vangurathu bro ,Non_hope_speech
Bro pubg ki pathila cod mobile ,Non_hope_speech
China namba kitta business pannitu nanmayae azhikkirannEpdiyavadhu china product ulla varama pathukonganIndian production ah increase pannunga ,Hope_speech
anna en frnd ungaloda very big fan... avan num anupata neenga ore time avan birthday ku konjam wish panringla pls ,Hope_speech
Bro live vaanga ,Hope_speech
6pm or 8pm ,not-Tamil
Ezhuthani keyboard la yea bugs irukku friends ,Non_hope_speech
வேணாம் mg.. வனிதாகிட்ட வாய கொடுக்கிறதும் 10000 வாலா வெடிய வாயில வெச்சுக்கிறதும் ஒண்ணுதான்.... ,Hope_speech
Free fire game நாட்டோட game bro ,Non_hope_speech
namma soldiersoda uyikku china badil sollitha akanum. ,Non_hope_speech
Madan gowri ellam rightu but iyarkai enbathu kadavul athula irukura uiergal ovondrum manitha moliku apparpattu sakthi waindavai nathai nham madippadu kidaiyadu atles manithanai manithan madika katrukolwom (eyarkai namaku alikum phadam) ,Non_hope_speech
Oru vala ethu bio war ahhhhh erukumo doubt ahhhh eruka kitta thata 7am arrive movie mathrie ,Non_hope_speech
Na edge browser use pandra vera lv la iruku ,Hope_speech
Vantaen like uh ?  ,Non_hope_speech
இந்தியா எப்பொழுது ஒவ்வொரு துறையிலும் Research and development ku முக்கியத்துவம் கொடுக்கிறதோ அப்போதுதான் இந்தியாவினுடைய மதிப்பு உயரும். உதாரணமாக மொபைல் போன் எடுத்துக்கொள்ளவும் சீனா தன்னுடைய மொபைல் போன்களில் அளவு வளர்ச்சியை கொண்டுள்ளதுn ஆனால் இந்திய brand மொபைல்போன்கள் இதுவரைக்கும் இல்லை ,Hope_speech
தர்திரியம் பிடித்த WHO தலைவன் முட்டிக்கிட்டு இருந்தாலே போதும்.nமனித குலம் கடினமான நிலைகளை கடந்த இன்றுவரை வாழ்கிறது. ,Hope_speech
Indha 59 apps la oru app kuuda naa use pannudhu illa..... n1.tik tok hatern2.uc browser ku Chromen3.sharit ku google files ,Non_hope_speech
Irfan irukiya pa ,Hope_speech
Uninstall pani Avuthu pottu Oombunigala ,Non_hope_speech
bro evening 3pm-6pm upload panunga bro... ,Hope_speech
Nalavila Malaysia varailya pa ,Non_hope_speech
Nee ena tha dragon aevi vitalum engaloda tiger kadichi kodaridum ,Non_hope_speech
MG Squad ,not-Tamil
8 minutes 22kviews ,not-Tamil
முதலில் சீனாவில் இறக்குமதி செய்யும் பொருட்களை மோடியை தடை செய்ய சொல்லுங்கடா.nமக்களை முட்டாலகள் நினைத்தீர்களா ? ,Non_hope_speech
Na china app use panala ,Non_hope_speech
Petrol vilai erukirathe no 6 varathuku adayalam ,Hope_speech
Anna epo pesagala pubgla romba adepta errukagala yathuku yathavathu vali solluga anna plzz ,Hope_speech
Anna pharmaceutical industry pathi oru video pannunga pls ,Non_hope_speech
@arjun SA lusu kuthi da ne ,Non_hope_speech
Unna Mari Tamilargal Muttal kootinga Dan ,Non_hope_speech
Daiii Madapundaa corono m ila oru koothium ila..... Ningalla .... ,Non_hope_speech
Night toonglaya na .nKannuku keela drak cricles irriku ,Non_hope_speech
Hi na 2 ,Hope_speech
Why na latenCuriosity kills la ,Hope_speech
அப்படி கிடையாது .அலிபாபா Jackma வெற்றியால் சீனா டெக்னாலஜி இவ்வளவு பெரிய வளர்ச்சியை அடைய முடித்தந்து.அம்பானி நேர்மையான பிசினஸ் செய்யாமல் இருக்கலாம்.ஆனால் ஜியோ 5ஜி வெற்றி பெற்றால் இந்தியாவில் சீனா டெலிகாம் நிறுவனங்கள் ஆதிக்கத்தை அளவு ஒழிக்க முடியும் .இது வே நம் வருங்கால தலைமுறை சுதந்திரமாக வாழ வழி செய்யும் .இல்லை சீனாவின் சர்வாதிகார ஆட்சி மறைமுகமா இந்தியாவில் நடக்கும். ,Hope_speech
Bro eppovume ram eppovume rom vida kammiya irukke ennnnn???????? ,Hope_speech
ஒன்னுமே தெரியாம comment பன்னகூடாது ,Hope_speech
srilanka la yum virus wanthuttuu. ,Non_hope_speech
Ennadhu idha pathi entha newsumae varala ,Hope_speech
Zoom app Chinese app aa irundha nallairkum.. ,Non_hope_speech
MG squad ,not-Tamil
Boycott chinese னு லூசுnதனமா promotion பன்றதேnRuling party Bjp rss லூசுnபசங்க billion & billionnInvestors are chinesenதான் பத்திnபேசல? இவனுங்க கேடுகெட்டnஅரசியல் பன்றாங்க அதnFirst understand பன்னுங்கn50-60% are chinese productsnதான் நாம use பன்னிட்டுnஇருக்கோம் பாவம்nyoutubersக்கு views வேணும்nஇவங்களுக்கு அரசியல்nதெரியாது tech news மட்டும்nதான் தெரியும் nOne plus 8 pro 1 minutesnSales ஆய்டுச்சி sonதறம் இல்லாதனாலnதானே other productsnApps னு தேடி போறோம்n2018 ல Kimbho னு appnGoogle play store la இருந்தேnதூக்கிட்டாங்க securitynஇல்லை னு இந்தnKimbho app fraud பையன் பாபா Ram devவோடுதுnஇவன் திருட்டு தனமாn பாஜகவில் ஆள் சேர்க்கnகண்டு பிடிச்ச app தான்nஇந்த kimbho appnஇது பத்தி சிலnYoutube rs தான்nபேசுனாங்க but எந்தnMediaவிலும் telecastnபன்ன ல so youtubersnmy advise is Tech newsnமட்டும் படிச்சிட்டு trendingnNews கேட்டுட்டு உங்க viewsகாக பேசாமnகொஞ்சமாவது indiannPolitics & politicianவோடுnபுரிஞ்சிகிட்டு அப்புறம்nவந்து video போடுங்கnஆட்டு மந்தையாகnஇருக்காதிங்கnnமுதலில் போகும் ஆடுnமலை உச்சியில் கிழேnவிழுந்ததுனா பின்னாடிnவர ஆடுகள் எதுக்குnதெரியாமல் கிழே விழுமாம்nnSo அடுத்தவன் boycott னு சொன்னா னா எதுக்குnகொஞ்சமாவது யோசித்துnமுடிவு எடுங்க ஆடு மாதிரிnஇருக்காதிங்க ,Non_hope_speech
Bro mi mix alpha video nenga vangai video podunga bro neenga Suma video potutingala Yana nenga vangai podunga bro please pro ,Non_hope_speech
@surya SR channel video podama 10 ,Non_hope_speech
Anne eppo chaina la 6000 people die ,Non_hope_speech
தலைவா நீங்க சொல்றதெல்லாம் கரெக்டு நம்ம யூஸ் பண்ற எல்லா phone சைனா ஃபோன். முதல்ல அத ஸ்டாப் பண்ணனும்...I phone ,Non_hope_speech
Innoru vishayam mask adhiga neram use pannuna blood ku pora oxygen level koraiyumnu? ,Hope_speech
நாளை காலை வரைக்கும் time இருக்குங்க... இவ்வளோ சீக்கிரமா conclude செய்தால் எப்படி? ,Hope_speech
Well said woozy face ,not-Tamil
9.48 enna bro sollurega thinking face Indiaku China nikkumarolling on the floor laughing rolling on the floor laughing ,Hope_speech
Anna ungala pathi oru video podungana ,Hope_speech
@Abhisek kumar.r Samsung isn't Indian tho ,Non_hope_speech
டிக் டாக் ,Non_hope_speech
Mobila ah thooki podu ,Non_hope_speech
Thala dhoni birthday ku dhoni pathi oru video poduga Pls Bro. ,Hope_speech
I don't accept IT ,Non_hope_speech
Thala birthday today.nThala pola varuma ,Hope_speech
do a flip ,Non_hope_speech
இங்க எத்தனை கண்டுப்பிள்பழர்கள் உருவானார்கள் அனைவரையும் மறைத்தார்கள் பைத்தியம் என்றாங்க. இப்போ கூட அதான் நடக்குது. மக்கள் சாவாங்க என்பவர்மருத்துவ மேதை காப்பாற்ற முடியும் என்பவர் போலி நோய் அவனிடத்து வந்தது மருந்து. பரிசோதனை கருவி அவனுது. மக்களுக்கு அழியும் தெரியும் எதிரி அழிக்க வில்லை நம்மை ஆண்டவனும் ஆண்டுகொண்டு இருப்பவனும் நம்மை யும் நாட்டையும் வித்து விட்டார்கள் என்று. காலையில் விழித்து வாயில வக்கிர தில் மாலையில் மாட்டிக்கிற கருத்தடை பொருள் அவனுது. தயாரிப்பை விட்டுட்டு வாங்கி தின்கிற வேலைக்கு இந்தியாவை ஒப்பந்தம் போட்டு வித்துட்டு. இப்போ போய் இவனுங்க நல்லவன் நடிக்கிறானுக. ஆதாரமே நமது வீரர்களின் மரணம். படிக்கும் கல்வி பொருளாதார ம் இயற்கை வளம் அனைத்தும் கையில். ,Non_hope_speech
China motto is ctrl+c ,Non_hope_speech
HELLO EVERY NE ,not-Tamil
Yaara ivan comedy ,Non_hope_speech
One plus 8 athikama vankurangala solungala ,Non_hope_speech
Aga appa chinava thookittu USA va kondu varanuma .sariya ,Non_hope_speech
Bro innaku semester exam nadatha sollirukanga atthu pathi video la varala bro...... ,Hope_speech
Bro engaluku vera valiyila ,Non_hope_speech
Our country should be unique ,not-Tamil
Thumbnail aa maathu....... ,Hope_speech
Applications uninstall pannidalam but device enna pannuvanga? Use pannama thooki potuduvangala bro? ,Non_hope_speech
Bro pubg kum fortnite samanthame irukadhu bro ,Non_hope_speech
Anna part 2 podunganaa pls ,Hope_speech
@heath slater apdina india la irrukura pathi peru irruka mattanga ,Non_hope_speech
Na be safe ,Hope_speech
Hi madan gowri ,Non_hope_speech
Oruthar munnneruna appadipanga so be carefull bro ,Hope_speech
Yaru ya nee.. yenna pesa porangradhayae 3 nimisam pesra.. adha oru agenda mathri 1 liner la sollitu.. direct ah matter kulla polaam la.. take reference of Based Zues ,Non_hope_speech
Nenga pannitangala bro... ,Non_hope_speech
Hi anna ,Non_hope_speech
Coranaக்கு மருந்து கண்டு ?பிடிக்கறது பின்னாடி பாத்துக்கலாம். Microscope கண்ணாடி எல்லாரும் போட்டா என்ன?? ,Hope_speech
@Aruna Selvaraj lol rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing ,not-Tamil
Neenga sonna entha app ahha na last 2 years ahh use panala ,Non_hope_speech
Bro ninga Ella information collect panitu apuraum sollunga bro @ MG squad ,Hope_speech
Unga dp awesome ,Non_hope_speech
KonjM speed kammi pannunga bro. Over fast aah pesureenga. ,Hope_speech
Y indian developers ku kedaika pora vaipa keduka pakure ,Non_hope_speech
Entha news um paaka venam. Mr. MG ellathaium solliduvaru. News readers kuda enga thalaivana menja mudiyathu star-struck star-struck ,Hope_speech
தமிழன்.... ,Non_hope_speech
Unga video super ,Hope_speech
Neutrala tha erukanum ,Hope_speech
Bro poco xiaomi bro mathi soliteenga ,Non_hope_speech
Ocd ah pathi pesuga bro ,Hope_speech
HERO OF THE UNIVERSE NICE.... ,Hope_speech
தலைவா... கடைசியா அம்பானி கிட்ட மாட்டி விடுரியேப்பா.... ,Non_hope_speech
MG squad ,not-Tamil
Google Chrome vida brave browser ok ninaikuren ,Non_hope_speech
@Robin Son yan sir na looser apo neenga ena apudi win paninga soluga sir kapom ,Non_hope_speech
American police oruvar karuppinathai sarntha oruvarai kayuthai nerithu kodrullar athai pathi pesunga mg ,Non_hope_speech
Yoov bayama iruku yaaa ,Non_hope_speech
Illa bro 2020 trump ,Non_hope_speech
பொங்கல் பண்டிகைல உங்க வீடியோ பக்க முடியல mg ப்ரோ இந்நிலைருந்து பாக்குறேன் ப்ரோ rncoronavirus பத்தி விரிவா சொன்னதுக்கு நன்றி ப்ரோ ,Non_hope_speech
@gowtham siva lady name maari irukunu vanthuravendiyathu ,Non_hope_speech
Trump uyiroda irukkura varaikkum China insect dhaan ,Hope_speech
Bro camera pixel yathu bro Nalla erukkumnAndroid phone bro ,Hope_speech
Bro please oru like pannuga ,Hope_speech
Tik tok mari தேவை இல்லாத ஆஃப்கள் pubg mari ,Hope_speech
tik tok ann ,not-Tamil
app super bro ,Hope_speech
china ku aapu nu paathadhum odi vanta yen theriyuma avlo sandhosam ,Non_hope_speech
Nithyananda saamikkitta mattumthan ithukku marunthu irukkum ,Non_hope_speech
Anna clg semester pathi konjam solluga na ,Hope_speech
Mokka podatha da ,Non_hope_speech
Bro jio switch files send pannanumna pona suthikune eruku please wait appidinu ,Non_hope_speech
After 12 minitus ill salute madan ,Non_hope_speech
Ena virologista marikitu irukiya thambi.. ,Hope_speech
Uninstall pannunga da ,Hope_speech
Sonam wangchuk bjp ku maaritaara? ,Non_hope_speech
Hi MG Anna ,Non_hope_speech
Share maximum ,not-Tamil
அடேங்கப்பா என்னவொரு அக்கறை மதனுக்கு Tiktok மேல person facepalming person facepalming person facepalming person facepalming person facepalming person facepalming person facepalming person facepalming  ,Hope_speech
bro zoom ku pathila SAY NAMASTHA app use pannalam indian appnna try pannipatha supper ra eruku ,Non_hope_speech
வாய்ப்பு இல்லை ராஜா நடக்க வாய்ப்பில்லை ,Hope_speech
Appo ads ena pannuvanga bri ,Hope_speech
China nu kadal pochu na antha sapa mukan ellam kadisila fin soup than sapidu kalipanuvangha ,Non_hope_speech
Good question thinking face ,Non_hope_speech
sounder krishnan nice ,Hope_speech
சைனா காரனுக்கு சாப்பாடு வேற எதுவும் தெரியாதா ,Non_hope_speech
Thala ennala ella app uninstall panniduven ana pubg mattum kunjam kastam dhaa ,Hope_speech
Unga videoku keela china app ad ,Non_hope_speech
சைனாகாரனே பன்றிகள் உலகம் விழித்துக்கொண்டு பன்றிகள விளக்கிவைக்கவேண்டும் ,Hope_speech
Vlog ahh ,Hope_speech
Recent times mobile la vara green tint issues pathi oru dedicated aa video podunga bro!! ,Hope_speech
Imo use panalama?? ,Non_hope_speech
Nnநாம் நாட்டில் எல்லாவற்றிலும் அரசியல் இருக்கு. சரிசெய்தல் போதும் வள்ளரசு ஆகும். ,Hope_speech
Tnq pro. video end music ?? ,not-Tamil
Na our bus company aramikalam irukan all natural stop pannanum Chinese brand ,Hope_speech
Vera level russia ,Hope_speech
War Athukku Indians ketta singals vara solluga O*** savadechduvoom ,Non_hope_speech
Nuclear attack இல் தப்பிப்பது எப்படி வீடியோ போடுங்க bro.... ,Non_hope_speech
Aamaa aammaa ningalum varusham varusham ipdi poraliya kelapunga aprm athuve sariya aidum mudinjudum aprm adutha oru content varum aprm athu than end of world marubadium kelambuvanga ,Non_hope_speech
Hi mg bro ,not-Tamil
Bro 9.55 sec la one solurenga... china neekuma ila american neakuma indian ku.? ,Non_hope_speech
ஐயோ ராமா சீனாகரான் nதொல்லை தாங்க முடியல ,Non_hope_speech
Give me a like mg ,Non_hope_speech
@Wind Cooler உங்களுக்கு இவ்வளவு வண்மம் நீங்கள் இந்தியன் தானா நம் நாட்டு இராணுவத்தின் நம்பிக்கை இல்லையா ,Hope_speech
ஆண்டவா சீக்கிரம் மார்ச் ,Hope_speech
Please talk about karuppar kootam issue.. ,Hope_speech
@Qubec julia ,not-Tamil
அவனுக்கு நேரம் சரியில்லை அதான் எல்லா பிரச்சனைக்கும் தானா தேடி போகிறான் ,Non_hope_speech
Neega sonna app la yee share it mattum thaan irruku ,Non_hope_speech
Sanjay Kumar bro demonization nala ennachu namma Pola aalunga dhan ATM bank nu kaal kadukka ninnomnWealthy people like politicians actors nu oruthanadhu ninnana illa against a TTVdinkaran Pola aatkal election la avan black money ya use pannan avanuku andha new 2000 lam epdi vandhuchu and Karnataka minister ponnu marriage nu........ ,Non_hope_speech
*Homi J .Bhabha*nஇந்தியாவின் அணுசக்தி துறைக்கு வித்திட்ட 'இந்திய அணு சக்தி ஆராய்ச்சியின் தந்தை' என்றழைக்கப்படும் ஹோமி பாபா நினைவு தினம் இன்று. nJan 24 ,Non_hope_speech
Bro tik tok lite enum work akuthu ,Non_hope_speech
Maathi yosikum pathil ,Hope_speech
புரோ வரவர சீரியல் மாதிரி ஆக்கிடிங்க ,Hope_speech
Anna.. Ungalukku entha youtube channel erukku.. Next vedio la Kezha link podunga Anna... ,Non_hope_speech
Namma oru kelavi -shareit ,Non_hope_speech
Bro appo redmi phonea Enna bro panradhu ,Non_hope_speech
Nalla vala na January 17 ah china la irunthu uhruku vanthutan ,Non_hope_speech
பதில் ஒருவரிடம் உள்ளது...JIO ,Hope_speech
Na appove China apps delete panniten sir... ,Hope_speech
Laptop to moblie file transfer ku app sollunga bro ,Non_hope_speech
@Varnajalam Mini Crafts mukai moodi suvasipom... ,Hope_speech
Hello... MG From cuddalore... ,not-Tamil
Swathy K - ipdi dp vacha 80 like illa 8000 like kooda varum ,Non_hope_speech
1st step Chinese app ah close pannave avangaluku periya loss tha bro... Din nextstep yenna pannalanu pakalam bro... ,Non_hope_speech
Love all ur videos bro ,Hope_speech
Hi Anna happya eruga ,Hope_speech
1 view bro ,not-Tamil
Truecaller ku alternative sollunge ji ,Hope_speech
India... Cina mayarakuda pudunga mudiyathu. ,Non_hope_speech
Idha Paakum Podhu ... Gems Ad la Andha Bommaya Odachu Andha Aalu Mathavangala Paakura Maari Iruku Intha Sea Dispute ,Hope_speech
Morning time la upload pannunga bro ,Hope_speech
Apa coc bro ,not-Tamil
Russia china ku suport panutha? thinking face ,Hope_speech
Anna IR WOG channel la video upload pannunga am waiting ,Non_hope_speech
Anna university results varumma varatha ,Hope_speech
Kandam vazhi odikko chinaerolling on the floor laughing rolling on the floor laughing ,Non_hope_speech
Ithe maari thaa india la vaccine kandu pidichutanga num athaa August 15 release pandranga nu sonna ippo naadaaa Russia kandu pidichutanga num soldraa next video laa facke nu solla poraa ,Non_hope_speech
Tik tok ban panita pothu China close ,Non_hope_speech
எல்லா குழந்தைகளும் நல்ல எண்ணம் ,Non_hope_speech
@Rowdy gamer hiii ,not-Tamil
Naa etha yevumey install a panala ... ,Non_hope_speech
Corona virus videos lanEllaaa videos m paakka porean me ,Hope_speech
Hi irwog video potala ,not-Tamil
Vivo user aan ji ,Non_hope_speech
சீனா இடையே தகராறு எவன் இவன ஒலிக்க வேண்டுமானாலும் வர் வழி பழ கு பசுபுஒதாபாடுஇஇ பிமசிபசீண ,Non_hope_speech
Ippo Corona bhathippil irandha oruthavaaloda udambila ulla andha virus ellam avaha irandhadhum adhuvum sethiduma?apdi illama andha virus poi mathavaala thaakkuma? Anna ,Non_hope_speech
Brooo photolab safe ah brooo? ,Non_hope_speech
Nee ipadi MG tayoli vedio parthu ,Non_hope_speech
Kimak paria. Kenceng kuat ,not-Tamil
Hii MG Bro Video la oru mistake iruku paru bro (India ku China ) ,Non_hope_speech
Is Kim dead ,Non_hope_speech
Happpiii b-day bro ,not-Tamil
Neraya peru amount potu loss akuthu ,Hope_speech
Intha sunni porula en vangurainga india ,Non_hope_speech
Enn நம்ம நாடு சீன மாறி இருக்கவில்லை ,Non_hope_speech
Super bro ,Hope_speech
India ku China nikkuma thappa sollitinga 9min 54 sec la parrunga ,Non_hope_speech
வாகனம் ஓட்ட கற்றுக் கொள்ளும்போது கீழே விழுந்தால் ........n அம்மா ,Non_hope_speech
Intha Maari PM rrukura varaiku Onnu mudiyaathu CM jagan maari oru PM irrutha Kandipa vaipu irruku India China VA jaika who are agree...!? like it ,Non_hope_speech
Bro bit coin paathi pasuga... ,Non_hope_speech
Es file explorer ,not-Tamil
@S T A R G I R L padayappa ,Hope_speech
Photova doucment h covert pannikula ,Non_hope_speech
Helo app மாற்று app solluka anna ,Hope_speech
Realme miss pannitingale !!! ,Non_hope_speech
Virus Name kooda Mobile Model Name maari vaaikuranungaa intha china karanungaa ,Hope_speech
உண்மையான கடவுள் டாக்டர்தான் அவங்களுக்கு கோவில் கட்டுங்கள் இனிமே அதற்காக இனிமேல் போராடுங்கள்n ,Non_hope_speech
Pls talk about karuppar kootam ,Hope_speech
bro parallel space ku alternative nalla app ethu plz say ,Non_hope_speech
Po do loose ,Hope_speech
டைமிங்கில் வீடியோ போட்டு ஸ்கோர் பண்றீங்களே தலைவா ,Non_hope_speech
Moonu visayam sonnaalum mukkiyamaana visayama tha iruku bro ,Hope_speech
Bro india udda population adhigam bro appana ,Non_hope_speech
உலகம் முழுவதும் அமைதி ,Hope_speech
சகோ முதலில் அனைத்து நாடுகளும் மருத்துவ வளங்களை நவீன படுத்த செய்தால் போதும் பிறச்சனை தொன்றாது..... ,Non_hope_speech
Mg squad ,not-Tamil
Bro these aps illa ma erukalam ,Non_hope_speech
Bro Mg squad ,Non_hope_speech
neenga munnaruvathuku munadi avanga elarium gali panniduvanga ,Hope_speech
Total 7 virus pathi soollunga ,Non_hope_speech
Bro wt happnd to kailasa of nithyanandha any info? ,Hope_speech
Mobile ye illama irukalamla pa. ,Non_hope_speech
@Mohamed Riyas hi Anna ,Non_hope_speech
அண்ணா tomorrow giveway winner solluvingala .nநான் Editting சம்பந்தமான video களை upload செய்து வருகிறேன் . தங்களுக்கு பயனுள்ளதாக நினைக்கிறேன். பிடித்து இருந்தால் ஆதரவு தாருங்கள் நன்பர்களே. ,Hope_speech
Innayk ulagathula ellame businessa tha pakranga even emotions kooda apdi irkumboth intha marunth matum kand pudichita summava irpanga....... maybe india le kandu pudichanganna inga irka makalk kodukurathuk munnadiye matha nattukarangalk kodukka pln panirvanga.. ana other countries kandu pudichchna atha avnga businessa matum tha pappanga venumna itha solli indiavaye velayk vanguvanga ,Non_hope_speech
Mi mobile privacy bro.. ,not-Tamil
Eve 5 o clock podunga bro ila na morning 8 ,Hope_speech
Bro aana unga amma koothi lite aa naatham pudicha koothi than athan enakku pudikkama ooru meya vituten ,Non_hope_speech
Ambhani unaku avlodha limitiuu ,Hope_speech
Hitman fans like ,Hope_speech
Vedika parthutu last ah nambaloda honor request ah kekkanuk bro.. Example anga iruka manufacturing company ah la India la produce pannanum athu mari... ,Hope_speech
2021- உடல் கவசம் உயர்க்கவசம்rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing ,Hope_speech
Vidmate ku alternative irrka??? ,Non_hope_speech
வாய்பில்ல ராஜா...அதுக்குல்ல நம்ல காலி பன்னிடுவான்க..... ,Hope_speech
Enakku zoom app yethukku use panrangabe theriyathu ,Non_hope_speech
Indiaukku china vanthu nikkuma ,Non_hope_speech
Shopping app la Tata cliq ah vittutingale ,Non_hope_speech
Super. it's true ,not-Tamil
Adhu yen yella virus um china la irundhu varudhuthinking face ,Non_hope_speech
Morning 10 ku oru video and then night 8 ku oru video. Idhu correct aa irukum. ,Hope_speech
Congrats pa ,Hope_speech
வாயை மூடி பேசவும் ,Non_hope_speech
2nd like bro ,not-Tamil
அப்போ நேரு. இப்போ மோடி கண்டிப்பா சீனாவுக்கு பெருத்த அடி விழும் ,Hope_speech
Ha ha ha Super ,Hope_speech
Android app bro ,Non_hope_speech
Madan Anna appo Russia power ??? ,Non_hope_speech
I can't uninstall pubg ,not-Tamil
கக்கூஸ் பீங்கான் ஊழல் பண்ணும் நாடு நம் நாடு உதாரணம் ஜோக்கர் படம் ,Non_hope_speech
Ellam control la iruku. Human to human transmission kidaiyathu nu corona virus kum china sonanga ,Hope_speech
MG squad ,not-Tamil
Maalai vanakkam Madan broo ,Hope_speech
Danger light ,not-Tamil
தம்பி சங்கி மாதிரிபேசுரnசீனா திட்டமிட்டு பரப்பின் வைரஸ்nஒரு புதிய நோய் எனக்கோ ,Non_hope_speech
Sony ellam rate adhigam ji. Nokia samsung dhaan budget phones ,Hope_speech
GOOGLE MONEY APP - NOT SECURITY ?? INDIAN GOVE - SAY ,Non_hope_speech
Bro nenga sonna apps ethumey enkita ila bro... ,Hope_speech
Tiktok alternative app chingari ,Non_hope_speech
Enaku vai valikuthu.. konjam medhuva pesunga pa ,Non_hope_speech
Madan I love yo so much ,Non_hope_speech
Bro wwe 2k19 android mbl le same graphic PS4 le viduramaari venum bro hindi nariya video irukku YouTube Le but ishum clevera ille soo plss neenga video poduringala ,Non_hope_speech
Vivo +oppo =oo ,not-Tamil
நடவடிக்கை எடுக்க ...nஇது app நாமே தவிர்க்க வேண்டியவை.nஅரசாங்கம் பொருளாதார தடை வரி உயர்வு... செய்யலாம்... ,Non_hope_speech
Hi i am always watching you ,not-Tamil
Annan free fire velayadalama ,Non_hope_speech
Intha Chinese apps la enkita Hello mattum than iruku ,Non_hope_speech
@fasarath ahmed srilankan ah ,not-Tamil
